id,subscriber_id,sim_card_number,imsi_number,imei_number,call_type,service_type,direction,roaming_status,caller_number,receiver_number,country_code,call_start_time,call_end_time,call_duration_seconds,message_content,message_length,data_volume_mb,data_session_duration_seconds,cell_tower_id,location_latitude,location_longitude,location_area_code,region,city,network_type,network_provider,signal_strength_dbm,cost,currency,created_at,updated_at
953632.0,3e9236eb-ed15-47b5-aad0-4020f515a310,8930857852110894319,808978263104657,989649343940801,data,postpaid,incoming,False,234698686811,234062577222,+234,2025-02-08 09:53:43,2025-02-08 10:51:14,0.0,,0.0,251.46,257.0,CT-9212,-28.7474685,0.596337,131-632,Arizona,Craigside,3G,Airtel,-50.0,1.06,USD,2025-02-08 09:53:43,2025-02-08 10:51:14
315141.0,d3b64000-8f78-4aba-857d-40d01080c506,8930159330128621740,127963426216671,499055455408702,sms,prepaid,outgoing,True,234313143061,234386969722,+234,2025-02-12 07:17:58,2025-02-12 07:45:18,0.0,Office wrong least wonder. Tonight reflect this skill. Easy final nice approach many thing.,137.0,0.0,0.0,CT-6553,-16.837494,-48.054902,577-328,Massachusetts,Saraborough,3G,Glo,-90.0,3.52,USD,2025-02-12 07:17:58,2025-02-12 07:45:18
365406.0,,8930171736191945162,586309186250754,874322599771391,voice,postpaid,incoming,False,ERROR1365,234282499631,+234,2025-02-26 21:34:29,2025-02-26 21:39:27,298.0,,0.0,0.0,0.0,CT-3861,-82.449308,136.338622,358-850,Illinois,Dianahaven,4G,9mobile,-72.0,4.51,USD,2025-02-26 21:34:29,2025-02-26 21:39:27
957770.0,d2b7f1c2-98a2-4d6b-96a9-31208017f3b4,8930288845389802453,551257117611257,696084080317674,data,prepaid,incoming,True,234516771824,234617401400,+234,2025-01-15 21:21:48,2025-01-15 22:15:03,0.0,,0.0,160.45,522.0,CT-1769,47.4610815,-9.481118,091-403,Washington,Swansonton,3G,Glo,-117.0,3.23,NGN,2025-01-15 21:21:48,2025-01-15 22:15:03
814200.0,,8930835169459946183,,604670254685542,voice,postpaid,outgoing,False,234517044875,234254196208,+234,2025-03-10 02:37:56,2025-03-10 03:33:20,3324.0,,0.0,0.0,0.0,CT-3278,7.5480965,99.051896,254-341,Texas,New William,3G,Glo,-93.0,3.55,USD,2025-03-10 02:37:56,2025-03-10 03:33:20
428012.0,56d210b0-333a-4901-a111-ddd4c3eb8212,8930109922885335235,214233038332500,834642005086079,data,postpaid,outgoing,True,234084402535,234620409259,+234,2025-02-23 13:46:08,2025-02-23 14:21:37,0.0,,0.0,456.0,2511.0,CT-1766,19.7918895,80.951487,937-082,Arkansas,Juliatown,4G,Airtel,-68.0,5.43,USD,2025-02-23 13:46:08,2025-02-23 14:21:37
932819.0,2b46ead7-be2b-4367-bc9d-bbdb7629c545,8930922584736047231,205717246198446,557698352909733,sms,postpaid,incoming,True,234561363927,234751930247,+234,2025-04-11 05:00:49,2025-04-11 05:10:14,0.0,Natural happy guy her. Several serious put community agreement station value rate.,3.0,0.0,0.0,CT-3178,-28.817974,152.318847,178-014,New Mexico,New Joseton,5G,9mobile,-52.0,0.93,NGN,2025-04-11 05:00:49,2025-04-11 05:10:14
81949.0,ef2c5c45-9f2f-441d-b806-4c2f1ee47aef,8930548998189173560,660824889690583,144757264075173,sms,prepaid,incoming,True,234071661065,234349258942,+234,2025-01-01 10:43:45,2025-01-01 11:28:20,0.0,Finish type station return clearly heavy. Movement part though establish respond. Job to teach.,159.0,0.0,0.0,CT-0149,82.6230605,74.865511,508-539,Georgia,Rogersbury,2G,Airtel,-99.0,1.02,USD,2025-01-01 10:43:45,2025-01-01 11:28:20
364107.0,b90f1e39-505d-4bff-b003-2702f72b451e,8930740490520729748,402873573541892,862952420191367,data,postpaid,incoming,False,234100262891,234613499816,+234,2025-03-11 22:50:09,2025-03-11 23:14:29,0.0,,0.0,491.04,782.0,CT-9511,63.4202805,25.343980,931-830,Minnesota,East Maria,5G,Glo,-55.0,3.35,NGN,2025-03-11 22:50:09,2025-03-11 23:14:29
606767.0,1840b873-f011-45c6-8e01-b860f957fdf6,8930350034230160684,615682573986310,604521036428178,data,postpaid,outgoing,False,234720593909,234849284578,+234,2025-04-05 10:59:00,2025-04-05 11:21:49,0.0,,0.0,12.54,2737.0,CT-8796,-29.9547795,-174.300306,473-673,North Carolina,Tarabury,5G,Airtel,-53.0,9.17,NGN,2025-04-05 10:59:00,2025-04-05 11:21:49
927326.0,94ec1071-8dea-4fe8-b740-33d93673f8e4,8930839557306470080,012995124858298,140742278175462,sms,prepaid,outgoing,False,234592129548,234926668636,,2025-01-20 20:30:18,2025-01-20 20:47:15,0.0,"Despite future amount range strategy above role else. Budget always relate guy.
Field pass everyone cause require. Personal season way.",34.0,0.0,0.0,CT-2429,-75.4856405,-15.390113,536-912,,New Johnnyshire,2G,MTN,-86.0,6.48,NGN,2025-01-20 20:30:18,2025-01-20 20:47:15
609930.0,1282ad16-2aad-4e5a-ba8d-d4bb9ed3b674,8930721375855989835,319972784386111,514843839997364,sms,prepaid,outgoing,True,234626327919,234715927285,+234,2025-03-23 03:21:50,2025-03-23 04:21:40,0.0,Understand statement final yes system administration. Enter little company ability mention back first. Coach fear account lead husband company.,111.0,,0.0,CT-9933,-53.644427,4.751541,994-447,Ohio,Jefferyport,3G,9mobile,,2.45,USD,,2025-03-23 04:21:40
797174.0,e7ed4bac-c861-43bb-8f85-bb63e24a7517,8930325969295859745,609931006640406,993092476999327,data,prepaid,incoming,True,234364919776,234580334390,+234,2025-03-03 10:36:48,2025-03-03 11:20:04,0.0,,0.0,324.33,1365.0,CT-8473,-5.363544,-62.352123,528-762,Missouri,Randyfort,2G,Airtel,-67.0,0.72,NGN,2025-03-03 10:36:48,2025-03-03 11:20:04
808294.0,9bba18c4-a2c3-436c-843f-ab9d92d24f7a,8930801654654312051,000243789353018,201835767366914,voice,postpaid,incoming,True,234665447109,234872740210,+234,2025-04-05 04:30:57,2025-04-05 04:52:35,1298.0,,0.0,,0.0,CT-3939,-48.3380565,-110.944670,380-812,,New Kimberlymouth,3G,MTN,-116.0,5.65,USD,2025-04-05 04:30:57,2025-04-05 04:52:35
884335.0,ee5e8091-e42a-48d5-9e1e-ff1fbd4a1d5a,8930965897643562820,340626598677870,966618966888451,data,postpaid,outgoing,True,234908540898,234746776848,+234,2025-02-17 08:25:43,2025-02-17 08:54:24,0.0,,0.0,272.85,117.0,CT-9633,33.7702155,12.132393,299-608,Arizona,Briannachester,4G,Airtel,-103.0,9.76,USD,2025-02-17 08:25:43,2025-02-17 08:54:24
663859.0,765d459f-9923-4d96-b3ae-323bbfad1d11,8930841085838579733,610771701763584,840868996609816,sms,prepaid,outgoing,False,234394639089,234512336137,+234,2025-02-05 03:35:01,2025-02-05 04:24:04,0.0,"Half positive success more any may. Month probably note message.
Physical leg type.
Popular box change themselves could.",5.0,0.0,0.0,CT-0833,76.5601635,-85.779217,429-424,Kansas,Maryfurt,4G,9mobile,-74.0,6.71,USD,2025-02-05 03:35:01,2025-02-05 04:24:04
990212.0,,8930156183099277554,547792184288446,011426410638535,voice,prepaid,incoming,False,234681222282,234548249380,+234,2025-04-10 19:01:50,2025-04-10 19:30:06,1696.0,,0.0,0.0,0.0,CT-7480,73.4745475,-134.118015,181-289,California,North Lawrence,3G,9mobile,-51.0,3.02,USD,2025-04-10 19:01:50,2025-04-10 19:30:06
537898.0,098a33b6-fd7a-4c92-9148-646fd5d4d32d,8930371326614366492,811866108110964,687438119497064,sms,prepaid,outgoing,False,234434180717,234307329092,+234,2025-04-05 12:14:59,2025-04-05 12:24:46,0.0,"Cut five especially clear. Ago tonight out Mrs. Life week body mouth structure less.
Into mean fund rest and determine factor next.",14.0,0.0,0.0,CT-4102,-86.0263275,-163.012452,860-445,New York,Mccoyfort,4G,MTN,-55.0,1.59,NGN,2025-04-05 12:14:59,2025-04-05 12:24:46
985297.0,7f044975-b748-4333-a12e-def00ccdf9e4,8930276913781844479,,,voice,prepaid,outgoing,False,234697652643,234501962142,+234,2025-01-02 12:19:27,2025-01-02 12:30:19,652.0,,,0.0,0.0,CT-0867,,-46.254786,,Wisconsin,Ashleyfurt,5G,Glo,-111.0,3.31,USD,2025-01-02 12:19:27,2025-01-02 12:30:19
836629.0,10498b95-98e1-41ae-a759-c96677c5c2ab,8930216753487574195,416089216206957,807053535625674,voice,postpaid,incoming,False,234542698042,234845056474,+234,2025-04-12 13:35:02,2025-04-12 14:24:44,2982.0,,0.0,0.0,0.0,CT-4238,53.6607385,-41.685413,143-540,West Virginia,Barnesbury,3G,MTN,-114.0,8.25,NGN,2025-04-12 13:35:02,2025-04-12 14:24:44
790766.0,383608f6-69b6-4ce6-bcfd-daa5b1a8e802,8930085619063871084,155005470621672,880802228634582,data,prepaid,incoming,True,234620084691,234499325790,+234,2025-01-10 04:59:28,2025-01-10 05:18:44,0.0,,0.0,,21.0,CT-6966,-23.8557985,149.946623,355-187,South Dakota,Adambury,5G,Airtel,-53.0,6.5,NGN,2025-01-10 04:59:28,2025-01-10 05:18:44
80652.0,ed0be7e3-942c-429a-b583-b4fc101dc39e,8930869504947775669,331298538604920,730586055711900,data,prepaid,,False,234187994371,234800512920,+234,2025-03-22 08:49:52,2025-03-22 09:04:45,0.0,,0.0,105.22,695.0,CT-6292,-55.862762,8.753380,322-893,Delaware,East Johnborough,5G,MTN,-115.0,2.92,USD,2025-03-22 08:49:52,2025-03-22 09:04:45
53891.0,3b8501f3-527e-453e-ae57-6b1b64a38fc5,8930070952689918818,312635699301374,404779473313330,sms,postpaid,incoming,False,234122885863,234824839533,+234,2025-02-12 20:28:36,2025-02-12 20:57:31,0.0,Investment education which few itself word Mrs. For organization situation federal answer toward think couple. Word if head though forget lawyer low.,,0.0,0.0,CT-4884,-66.6039635,69.689738,747-335,Georgia,Nathanielfort,2G,MTN,-70.0,0.75,USD,2025-02-12 20:28:36,2025-02-12 20:57:31
457863.0,616a53a8-6680-498c-88ca-c9cb0d94895c,8930868640642198065,593680679239669,380408909551810,sms,postpaid,incoming,False,234560323968,,+234,2025-01-17 02:12:06,2025-01-17 03:09:05,0.0,Of activity mean day. Decade operation go impact economy prove. Including season he general popular fast catch.,32.0,0.0,0.0,CT-8718,-51.9714885,-19.952514,524-204,Florida,Stephanieborough,,MTN,-80.0,1.56,USD,2025-01-17 02:12:06,2025-01-17 03:09:05
162121.0,a7b53498-30a3-4e1a-ac94-e90b33479b04,8930802263917470103,976785013406533,796478334643856,voice,postpaid,incoming,True,234187428319,234909615752,+234,2025-01-24 08:32:48,2025-01-24 08:40:41,473.0,,0.0,0.0,0.0,CT-6739,-50.941088,79.546323,548-676,New Jersey,East Donnaburgh,4G,MTN,-109.0,5.44,NGN,2025-01-24 08:32:48,2025-01-24 08:40:41
394265.0,79ecfab2-d24e-44c6-a261-7d6c43875878,8930507928759255492,236990811911170,535773912970640,sms,prepaid,incoming,False,234549538942,234815873861,+234,2025-04-08 11:43:29,2025-04-08 11:57:27,0.0,Enough most position movement time score. Shoulder get both force. Suffer person item game bad add.,29.0,0.0,0.0,CT-4942,-53.8052625,164.375503,584-109,South Carolina,Georgefurt,3G,MTN,-91.0,2.9,NGN,2025-04-08 11:43:29,2025-04-08 11:57:27
791756.0,aeb1f60b-29a3-4a57-8dbc-d8fa677b958b,8930434594842514798,240475283886699,577302661129112,data,postpaid,incoming,False,234396305866,234933185389,+234,2025-01-28 00:01:12,2025-01-28 00:08:38,0.0,,0.0,381.71,1171.0,CT-2250,55.066983,42.440714,171-827,South Dakota,Lake Saraton,5G,Glo,-113.0,3.79,NGN,2025-01-28 00:01:12,2025-01-28 00:08:38
32656.0,a26a0ec0-8d44-4143-bd93-084be219e17b,8930280903973766449,596294143725895,301629810098776,voice,postpaid,incoming,False,234519972693,234222352593,+234,2025-01-02 12:57:25,2025-01-02 13:49:30,3125.0,,0.0,0.0,0.0,CT-0617,80.5244465,-169.773139,849-291,Louisiana,Wardborough,4G,Glo,-109.0,4.85,USD,2025-01-02 12:57:25,2025-01-02 13:49:30
39278.0,cb04da25-e311-4305-bc27-e1c71dc538bd,8930798438541082009,554287132855757,168411849446862,data,postpaid,outgoing,False,234144957157,234479216655,+234,2025-03-29 03:39:06,2025-03-29 04:13:47,0.0,,0.0,69.14,3383.0,CT-8720,48.2873315,63.789406,306-630,New Mexico,South Devinville,2G,Airtel,-68.0,8.31,USD,2025-03-29 03:39:06,2025-03-29 04:13:47
552789.0,634f09d3-98d5-4299-9c70-aa44926984f8,8930183356581298389,160246740965958,417182636517384,sms,postpaid,outgoing,False,234662086346,234833437395,+234,2025-02-16 14:47:52,2025-02-16 15:01:59,0.0,Certain around knowledge exist member dream. Partner civil attorney board race. Art consumer cell admit.,31.0,0.0,0.0,CT-7233,65.691381,11.385361,218-315,Mississippi,Collinmouth,5G,9mobile,-112.0,8.33,USD,2025-02-16 14:47:52,2025-02-16 15:01:59
616129.0,ae98c887-e4c5-4da1-adf9-8507bf87e703,8930158311288987679,259071065739067,292823520611216,data,postpaid,incoming,True,234742393586,234224754698,+234,2025-03-21 17:39:54,2025-03-21 18:37:01,0.0,,0.0,479.22,3237.0,CT-8062,15.4779855,100.882380,734-839,Rhode Island,Vegashire,3G,Glo,-118.0,7.65,USD,2025-03-21 17:39:54,2025-03-21 18:37:01
218526.0,a1478bb9-a620-4ba9-95ec-133d07658e05,8930507922554534835,772849741484083,708595221206639,voice,postpaid,outgoing,True,234304118537,234572905235,+234,2025-02-20 15:26:55,2025-02-20 16:18:02,3067.0,,0.0,0.0,0.0,CT-5902,-35.8347755,-20.913554,367-528,Iowa,Butlerchester,2G,MTN,-82.0,3.88,NGN,2025-02-20 15:26:55,2025-02-20 16:18:02
445507.0,c9ea7599-2fb3-4e17-b6b7-1a3fbbfd8a44,8930303986918288156,732679302200458,334145327059832,voice,postpaid,incoming,True,234649669964,234960710909,+234,2025-01-09 02:15:03,2025-01-09 02:40:53,1550.0,,0.0,0.0,0.0,CT-4527,87.862580,-45.058521,564-176,Idaho,Hamptonmouth,2G,MTN,-88.0,4.45,USD,2025-01-09 02:15:03,2025-01-09 02:40:53
22198.0,9eff5eec-f613-4a0c-8dcb-a8d711cc4075,8930122810263715570,729232231840503,378200327203627,data,postpaid,incoming,True,234582698345,234474028324,+234,2025-01-10 22:56:47,2025-01-10 23:22:20,0.0,,0.0,375.19,2205.0,CT-6549,14.810713,69.664163,639-975,California,Grahamhaven,4G,Glo,-58.0,3.16,USD,2025-01-10 22:56:47,2025-01-10 23:22:20
354075.0,95f09988-b6f5-4c85-aecf-c3854a20059d,8930321030602916302,655402041055932,276703039869174,voice,prepaid,outgoing,False,234556016444,234807618273,+234,2025-01-27 18:13:47,2025-01-27 18:33:58,1211.0,,,,0.0,CT-4513,-56.146026,-114.934663,373-021,Virginia,Andrewside,5G,9mobile,-73.0,1.1,NGN,2025-01-27 18:13:47,2025-01-27 18:33:58
600528.0,ee48864f-0f3d-445d-8dde-d451fae469df,,846728697321572,022933072486706,data,postpaid,incoming,False,234231825572,234649825625,+234,2025-03-25 01:00:41,2025-03-25 01:44:02,0.0,,0.0,234.51,551.0,CT-0551,,-72.021229,818-627,,West Kim,2G,Glo,-62.0,5.89,,2025-03-25 01:00:41,2025-03-25 01:44:02
126217.0,776cc119-2d7e-4e93-9dad-894bb0a46a7b,8930458132708504447,330605561632648,773336642579888,sms,prepaid,incoming,False,ERROR4573,234952860492,+234,2025-01-07 19:18:39,2025-01-07 19:28:20,0.0,"Action season decide forget why price. Audience sound far administration answer region.
Over cut explain reflect. Skill security goal act wall smile.",112.0,0.0,0.0,CT-8698,26.025753,105.881432,907-020,,East Clayton,2G,Glo,-85.0,1.89,NGN,2025-01-07 19:18:39,2025-01-07 19:28:20
439398.0,f26fe809-c4ea-46df-b5a9-8b44a7002055,8930903776374620880,643329821514353,830719083462550,data,prepaid,incoming,False,234158932557,234907529644,+234,2025-04-13 16:13:40,2025-04-13 16:43:23,0.0,,0.0,293.66,1094.0,CT-6810,-43.933494,-21.728869,078-817,Louisiana,Millerview,5G,Airtel,-97.0,9.65,NGN,2025-04-13 16:13:40,2025-04-13 16:43:23
20257.0,f06a855c-7732-420c-9877-5878129a8ea4,8930523519177638232,958988363136712,602565513434782,data,postpaid,outgoing,False,234256887143,234558003298,+234,2025-04-12 03:01:42,2025-04-12 03:03:39,0.0,,0.0,381.29,2097.0,CT-4377,55.595912,149.577590,407-700,Oregon,North Andreatown,4G,Airtel,-68.0,3.33,NGN,2025-04-12 03:01:42,2025-04-12 03:03:39
968585.0,e86bbf25-5cc3-416e-951e-ebb95329a325,8930890241530397327,354288217509552,421084217816743,voice,postpaid,incoming,False,234816486217,234705520142,+234,2025-01-14 03:04:31,2025-01-14 03:35:51,1880.0,,0.0,0.0,0.0,CT-4229,38.7609975,43.872334,104-996,Maryland,New Christopherland,3G,Glo,-99.0,6.06,USD,2025-01-14 03:04:31,2025-01-14 03:35:51
785618.0,6402d694-d76b-4ab3-b22c-8b58a8206b58,8930036597212464716,528212719878528,442949500518523,sms,postpaid,incoming,True,234424710458,234896868184,+234,2025-02-18 01:11:01,2025-02-18 01:28:16,0.0,"Likely east lawyer so sit ok.
Option style partner professor myself record. Order lead you perhaps ever trouble main. Change hand because series degree laugh.",66.0,0.0,0.0,CT-5111,-76.7685415,39.020895,890-381,Georgia,Kristinmouth,5G,,-102.0,2.33,,2025-02-18 01:11:01,2025-02-18 01:28:16
962342.0,2ff8cff3-3c3d-4530-a1da-c3d85751abae,8930346872536306264,330751316447843,913072445161168,data,postpaid,outgoing,True,234293694431,234011109295,+234,2025-02-24 18:00:38,2025-02-24 18:59:18,0.0,,0.0,422.63,1466.0,CT-5865,26.862646,169.074819,041-132,Indiana,Jonathanside,4G,MTN,-86.0,3.16,USD,,2025-02-24 18:59:18
471061.0,d81ee220-25bb-4eb2-8fb1-79afe864dadb,8930173337310649631,741454897222465,094600396702032,voice,prepaid,outgoing,True,234829786372,234288709871,+234,,2025-03-25 23:58:53,302.0,,0.0,0.0,0.0,CT-5248,25.1399865,156.419561,251-009,Nevada,Stanleyville,4G,9mobile,-91.0,5.03,NGN,2025-03-25 23:53:51,2025-03-25 23:58:53
481521.0,e80ce8da-c6a9-488d-b793-a48deb59e510,8930504931420730239,949214496304010,238471586271854,data,prepaid,outgoing,False,234336107053,234660669562,+234,2025-02-15 00:40:41,2025-02-15 01:37:33,0.0,,0.0,238.83,3006.0,CT-7303,28.2238385,-177.827234,252-369,Minnesota,Lake Adam,2G,9mobile,-118.0,9.04,USD,2025-02-15 00:40:41,2025-02-15 01:37:33
412982.0,f8ec1140-1762-4a4b-97c9-db1c3bff6327,8930595512095018575,184518118772869,193678161762928,data,postpaid,incoming,True,234828018028,234222805115,+234,2025-02-23 12:56:08,2025-02-23 13:30:08,0.0,,0.0,315.4,349.0,CT-0496,-46.3726335,131.440243,790-885,Texas,Jacquelinechester,2G,MTN,-67.0,5.59,USD,2025-02-23 12:56:08,2025-02-23 13:30:08
167653.0,f2972f45-e5f7-469a-8448-f7441f853a43,8930079833423111128,326342319629391,301250058935433,voice,prepaid,outgoing,True,234524447420,234572894541,+234,2025-01-08 02:11:51,2025-01-08 02:43:17,1886.0,,0.0,0.0,0.0,CT-2142,28.5716815,31.175197,806-237,Arkansas,North Chaseberg,4G,9mobile,-115.0,7.68,NGN,2025-01-08 02:11:51,2025-01-08 02:43:17
435291.0,07ffdc6d-77e3-4f0e-9790-6c95e34ed74a,8930334885230541011,115986290791670,130069119166463,voice,prepaid,incoming,True,234605576506,234782098589,+234,2025-04-12 23:33:49,2025-04-13 00:00:48,1619.0,,0.0,0.0,0.0,CT-7936,19.7872315,-23.562479,746-775,Arkansas,Port Noahshire,3G,MTN,-53.0,3.78,NGN,2025-04-12 23:33:49,2025-04-13 00:00:48
671619.0,fa87df33-5eef-4ecf-b916-b47cf9283654,8930646455805565470,167202156962690,890554878164659,voice,postpaid,outgoing,False,234427857847,234464735889,+234,2025-02-12 23:17:35,2025-02-12 23:58:38,2463.0,,0.0,0.0,0.0,CT-2140,83.0500295,,,West Virginia,South Lindseyfort,2G,,-109.0,2.91,NGN,2025-02-12 23:17:35,
409139.0,ac410410-ff44-4d7c-b9c0-a1020efe00ec,8930315743760426467,807551237837676,427317133333405,sms,prepaid,incoming,True,234467039476,234430383338,+234,2025-01-11 22:46:19,2025-01-11 23:07:22,,Later any daughter anyone serious. None for from probably as. Put conference chance attention.,104.0,0.0,0.0,CT-6496,3.461640,67.982180,389-116,,Leland,5G,9mobile,-108.0,1.67,NGN,2025-01-11 22:46:19,2025-01-11 23:07:22
685632.0,ff12aee5-9588-4b35-a9fb-6d8b8359119b,8930266657178394056,139266867520464,462963139704701,data,prepaid,incoming,True,234462074157,234262190733,+234,2025-03-25 01:58:14,2025-03-25 01:58:15,0.0,,0.0,347.77,2722.0,CT-2854,9.512780,97.243653,676-354,North Carolina,Port Matthewtown,5G,9mobile,-74.0,4.67,NGN,2025-03-25 01:58:14,2025-03-25 01:58:15
157944.0,,8930384887517422599,995694821280182,547008916566144,sms,prepaid,outgoing,True,234660220500,234177857821,+234,2025-04-13 09:42:02,2025-04-13 09:42:22,0.0,"Could go million. Entire what result because.
Kind certain me sort majority. Relationship enough down arrive appear east. Body long medical.",96.0,0.0,0.0,CT-2767,57.0102045,116.075364,996-420,Oklahoma,Port Allisonport,,9mobile,-59.0,8.67,NGN,2025-04-13 09:42:02,2025-04-13 09:42:22
495782.0,bb5e4fb2-2d20-4490-94b5-d24136472e9e,8930958364978329132,402819306226961,287356193141349,sms,prepaid,outgoing,False,234025300770,234894250670,+234,2025-03-04 10:08:28,2025-03-04 10:22:59,0.0,"Drug generation television drug feeling. Study some dream heart. Really life apply participant two state structure.
Husband test fill. Break cost teach.",19.0,0.0,0.0,CT-7287,82.0324535,-63.005647,755-225,Idaho,Clarkville,3G,Airtel,-69.0,5.86,USD,2025-03-04 10:08:28,2025-03-04 10:22:59
628776.0,c90f68e4-225e-43a2-b6fa-97d673c474fb,8930971708333617648,639147628811217,557253957101232,voice,postpaid,incoming,False,234832270831,234881358014,+234,2025-02-27 02:11:11,2025-02-27 02:23:09,718.0,,0.0,0.0,0.0,CT-2942,,-155.988784,303-577,Alaska,South Rogerburgh,,MTN,-109.0,8.85,NGN,,2025-02-27 02:23:09
49635.0,4792b306-40b9-481d-8e16-5aaf72d549dc,8930408357284277529,397368913160445,471350075946248,voice,prepaid,incoming,False,234791411079,234600721156,+234,2025-02-18 18:18:44,2025-02-18 19:15:59,3435.0,,0.0,0.0,0.0,CT-5959,54.901676,-14.126707,387-782,West Virginia,East Reneeburgh,3G,Glo,-97.0,9.05,NGN,,2025-02-18 19:15:59
861463.0,74a0b002-cdc6-4d9f-a988-56e34fe8a9a7,8930344462845266283,891846292900532,492319666409276,data,prepaid,incoming,True,234562558999,234317431458,+234,2025-03-24 00:04:52,2025-03-24 00:53:29,0.0,,0.0,494.46,3050.0,CT-5558,-6.062542,116.358412,571-803,Rhode Island,Debrafort,3G,Airtel,-96.0,5.57,NGN,2025-03-24 00:04:52,2025-03-24 00:53:29
674620.0,8e2cf377-6c54-4994-a0e4-daadcd2d62ad,8930760661433840693,481827887420359,539933959322399,voice,prepaid,incoming,True,234596918198,234105360197,+234,2025-02-13 16:31:39,2025-02-13 17:30:53,3554.0,,0.0,0.0,0.0,CT-3060,62.693556,139.748714,196-983,Connecticut,Carlview,2G,Glo,-103.0,8.4,USD,2025-02-13 16:31:39,2025-02-13 17:30:53
740681.0,734d466c-5cd1-4e5a-9527-f8892fa96250,8930452380059393965,623202530731631,260205423397400,sms,postpaid,incoming,True,234680775535,234430438530,+234,2025-04-13 01:59:01,,0.0,"Above range often sit. Instead relate explain heavy environmental.
Military ahead guy management two. Available artist fill where.",54.0,0.0,0.0,CT-1698,35.1032345,-44.272194,932-359,West Virginia,South Mary,3G,Glo,-116.0,1.67,NGN,2025-04-13 01:59:01,2025-04-13 02:31:40
342684.0,c434f0a1-d2a0-42c1-a8e9-1fddb9acd762,8930784066461510068,080694082073717,559704721789334,data,prepaid,incoming,True,234852195964,234378973871,+234,2025-04-12 15:03:07,2025-04-12 15:40:08,0.0,,0.0,412.29,619.0,CT-3934,-10.970833,-104.252384,060-508,Texas,North Thomas,5G,Glo,-71.0,5.46,NGN,2025-04-12 15:03:07,2025-04-12 15:40:08
27474.0,0031e2db-2a22-4ea1-a1cb-b4de44d06ad0,8930099080995083730,712821399167850,810241006301747,voice,postpaid,incoming,False,234935064524,234832563635,+234,2025-01-21 05:54:13,2025-01-21 06:30:39,2186.0,,0.0,0.0,0.0,CT-6412,-28.508352,38.905012,233-798,Oklahoma,Lake John,5G,Glo,-110.0,4.13,NGN,2025-01-21 05:54:13,2025-01-21 06:30:39
79749.0,d63c4d29-3d66-49fa-8e69-5b6a389ea5a1,8930048400816959692,498738867148891,451625844565697,sms,postpaid,incoming,True,234487888596,234409369026,+234,2025-03-03 16:14:36,2025-03-03 16:23:32,0.0,For race very professional human or. Quickly hair season century provide operation.,62.0,0.0,0.0,CT-4519,-84.986072,164.660030,849-523,Texas,New Erinmouth,4G,9mobile,-88.0,9.38,NGN,2025-03-03 16:14:36,2025-03-03 16:23:32
56064.0,a6545300-e7b6-4e96-8ee8-f50423ed6c45,8930031632575295633,266929865718861,206828136852942,voice,prepaid,incoming,True,234554122158,234480635903,+234,2025-01-29 14:18:30,2025-01-29 14:25:48,438.0,,0.0,0.0,0.0,CT-1014,-50.737179,132.497756,352-582,Utah,South Kaitlyn,3G,MTN,-89.0,6.55,NGN,2025-01-29 14:18:30,2025-01-29 14:25:48
217609.0,,8930416087677831021,639891634530501,048305807320023,voice,postpaid,outgoing,False,234488790744,234071286535,+234,2025-02-13 19:17:31,2025-02-13 19:43:40,1569.0,,0.0,0.0,0.0,CT-6211,-22.5223745,,556-955,New York,Morrisfurt,4G,MTN,-57.0,3.81,USD,2025-02-13 19:17:31,2025-02-13 19:43:40
129343.0,92b1228f-197e-45ab-a6a9-6c731860897f,8930971685526113478,461520539896949,230229350500013,voice,prepaid,incoming,True,234368094612,234335139469,+234,2025-03-14 03:44:12,2025-03-14 04:08:50,1478.0,,0.0,0.0,0.0,CT-1938,82.1327275,41.684288,914-802,Vermont,Jenniferland,5G,Airtel,-83.0,7.55,USD,2025-03-14 03:44:12,2025-03-14 04:08:50
441121.0,61cadb6e-cddb-44da-a509-c41a4719d2b0,8930513338555384462,559590740027085,338637318762710,sms,postpaid,outgoing,False,234084932593,234963179498,+234,2025-02-08 19:20:04,2025-02-08 19:41:23,0.0,"Onto list particular.
Hotel toward international almost notice himself stuff. Cell former deal media. Strategy create image study offer.",69.0,0.0,0.0,CT-3264,-21.1153515,-93.018941,156-084,Florida,East Kevin,5G,MTN,-70.0,2.76,NGN,2025-02-08 19:20:04,2025-02-08 19:41:23
151789.0,9e382df5-9412-4cd0-a7af-deb066a9f572,8930419087677496314,886475281021130,976487865979695,data,prepaid,outgoing,True,234708035556,234798943040,+234,2025-02-13 19:16:03,2025-02-13 19:58:21,0.0,,0.0,44.17,1905.0,CT-3900,31.099808,-128.016879,502-644,Colorado,Ballardberg,5G,Glo,-74.0,7.98,USD,2025-02-13 19:16:03,2025-02-13 19:58:21
298077.0,5e0a998d-fa3b-4ee2-ab21-ba49a981b1bd,8930507644199700983,035821660772229,004245543336565,data,prepaid,incoming,False,234860783108,234760147316,+234,2025-01-28 14:55:44,2025-01-28 15:18:35,0.0,,0.0,115.94,1998.0,CT-4010,-87.6885195,-20.889855,761-962,Ohio,Lake Nathaniel,4G,9mobile,-72.0,1.73,USD,2025-01-28 14:55:44,2025-01-28 15:18:35
